date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
4/8/2022,GOOG,597,2231,14314,2485570,0.5527
4/8/2022,GOOGL,739,1804,9333,4940939,0.5441875
4/8/2022,GS,215,1092,4354,5314644,0.552883333
4/8/2022,HON,50,24,61,190188,0.57007
4/8/2022,ILMN,26,5,21,115754,0.494078571
4/8/2022,INTC,620,1256,9395,4070663,0.551829167
4/8/2022,JNJ,171,720,3513,1074763,0.562791667
4/8/2022,JPM,517,18482,99549,2341941,0.5172
4/8/2022,K,372,3058,11930,7507230,0.5423625
4/8/2022,KEY,66,103,376,377642,0.634094737
4/8/2022,KO,200,627,3804,968674,0.581204167
4/8/2022,L,185,15,239,28649,0.523814286
4/8/2022,LMT,499,17959,27622,1099692,0.65055
4/8/2022,MA,166,405,1872,932574,0.545177273
4/8/2022,MDT,488,417275,515297,318429,0.521345833
4/8/2022,META,3061,3679366,2775044,45679471,0.602566667
4/8/2022,MNST,149,671,4877,2670145,0.5302
4/8/2022,MO,74,106,624,633320,0.586372727
4/8/2022,MPC,31,1477,3743,124614,0.490677778
4/8/2022,MRNA,542,3035,10430,3288631,0.566058333
4/8/2022,MRO,80,1523,3851,1158113,0.466247826
4/8/2022,MSFT,1223,12228,46626,7258161,0.56515
4/8/2022,MU,236,3087,11578,1454602,0.581029167
4/8/2022,NCLH,127,49,140,502895,0.526925
4/8/2022,NFLX,1361,4314,18578,12542011,0.563308333
4/8/2022,NKE,190,2843,21808,690730,0.533079167
4/8/2022,NUE,41,123,795,116732,0.54215
4/8/2022,NVDA,1234,94546,397248,7483004,0.580291667
4/8/2022,OXY,380,2325,7788,2293562,0.538933333
4/8/2022,PEP,123,556,3618,1935941,0.587975
4/8/2022,PFE,241,192,1819,1716561,0.570204167
4/8/2022,PG,204,3083,47090,1892386,0.572858333
4/8/2022,PM,37,67,361,526773,0.54987
4/8/2022,PYPL,652,3925,21666,33762877,0.564008333
4/8/2022,RCL,142,43,272,558147,0.56671
4/8/2022,REGN,52,28,77,296842,0.5655
4/8/2022,SLB,33,63,618,143216,0.521882353
4/8/2022,STZ,30,6,34,437989,0.487942857
4/8/2022,T,298,176,903,1267750,0.545891667
4/8/2022,TMO,55,156,1079,117866,0.592104545
4/8/2022,TSLA,12256,295247,2074593,80355115,0.563970833
4/8/2022,V,404,2771,19171,3785008,0.5655875
4/8/2022,XOM,325,2090,10244,6828426,0.565470833
5/8/2022,A,74,22,106,151264,0.531991667
5/8/2022,AAL,269,85,310,1087146,0.602391304
5/8/2022,AAPL,3150,17249,93530,18259642,0.548729167
5/8/2022,ABBV,137,727,5121,656351,0.576625
5/8/2022,ABT,64,1314,3999,328981,0.554490909
5/8/2022,AES,105,39,233,2967426,0.537431579
5/8/2022,AMD,1537,5827,31971,11510608,0.56195
5/8/2022,AMZN,3263,23486,118363,26475556,0.570304167
5/8/2022,ATVI,105,1442,21098,299037,0.524335
5/8/2022,AVGO,95,61,194,1195813,0.600909524
5/8/2022,BA,325,150,656,760603,0.5606875
5/8/2022,BIIB,63,331,1720,428487,0.527604348
5/8/2022,BKR,25,8,20,179417,0.515030769
5/8/2022,BMY,52,83,421,214277,0.58355
5/8/2022,C,194,49,97,838244,0.587841667
5/8/2022,CB,23,8,31,70490,0.612592308
5/8/2022,CCL,226,162,571,1086608,0.593108696
5/8/2022,CMG,150,349,2437,830145,0.56563
5/8/2022,CRM,205,2186,7970,517133,0.580133333
5/8/2022,CVX,509,15277,126459,2263706,0.550283333
5/8/2022,D,92,548,2170,1207764,0.566036842
5/8/2022,DAL,163,44,79,429372,0.565917391
5/8/2022,DG,112,903,2018,750081,0.592520833
5/8/2022,DIS,472,1112,13650,4255601,0.566179167
5/8/2022,DLTR,30,32,189,198558,0.57470625
5/8/2022,DVN,103,540,1742,580661,0.508886364
5/8/2022,EA,49,31,40,104326,0.519252632
5/8/2022,EBAY,69,15,127,218440,0.498881818
5/8/2022,ENPH,358,882,6744,2205634,0.554104167
5/8/2022,ES,903,6182,32720,3698212,0.539279167
5/8/2022,F,685,1496,12735,6730761,0.558720833
5/8/2022,FCX,121,107,466,1296685,0.5334
5/8/2022,GILD,106,88,342,384913,0.591769565
5/8/2022,GOOG,571,2684,10302,1720379,0.5734125
5/8/2022,GOOGL,650,1082,9573,4672685,0.560125
5/8/2022,GS,302,1497,6985,3116867,0.553347826
5/8/2022,HON,65,564,11935,209409,0.522933333
5/8/2022,ILMN,31,34,165,501999,0.477236364
5/8/2022,INTC,508,934,6247,3048669,0.563016667
5/8/2022,J,27,119,239,179873,0.358016667
5/8/2022,JNJ,204,1416,7740,662312,0.580704167
5/8/2022,JPM,532,12970,80721,2710026,0.5158375
5/8/2022,K,81,555,1455,952875,0.536430435
5/8/2022,KEY,93,300,1148,464640,0.633583333
5/8/2022,KO,224,1691,9312,1042337,0.579
5/8/2022,L,188,44,258,179816,0.59596
5/8/2022,LMT,262,9406,14250,534489,0.63855
5/8/2022,MA,145,688,4046,2801890,0.5624625
5/8/2022,MDT,159,69729,78339,887751,0.562973913
5/8/2022,META,1596,1428355,1079829,12846954,0.5917625
5/8/2022,MNST,228,403,2372,3190348,0.548952174
5/8/2022,MO,69,42,309,719222,0.599390909
5/8/2022,MPC,42,498,1264,312399,0.567345
5/8/2022,MRNA,342,1130,4032,2760148,0.579016667
5/8/2022,MRO,43,494,1238,160681,0.407722727
5/8/2022,MSFT,1115,8123,33181,4182693,0.572516667
5/8/2022,MU,327,3359,18708,1270633,0.565266667
5/8/2022,NCLH,129,47,92,706485,0.512371429
5/8/2022,NFLX,803,2047,14720,4574124,0.573291667
5/8/2022,NKE,154,195,1260,433714,0.571554167
5/8/2022,NUE,44,23,298,375402,0.5723
5/8/2022,NVDA,1095,11590,61700,4722867,0.575408333
5/8/2022,OXY,239,670,2185,1829142,0.547366667
5/8/2022,PEP,138,1080,7928,427688,0.636508333
5/8/2022,PFE,538,1409,4468,4413751,0.541541667
5/8/2022,PG,339,16776,135691,1346829,0.594625
5/8/2022,PM,39,118,635,496490,0.524983333
5/8/2022,PYPL,369,1514,7543,1708293,0.550216667
5/8/2022,RCL,128,48,127,540283,0.566695455
5/8/2022,REGN,28,5,15,303598,0.475542105
5/8/2022,SLB,36,16,36,112587,0.460973684
5/8/2022,STZ,29,31,169,529099,0.565764286
5/8/2022,T,261,141,701,2539805,0.557241667
5/8/2022,TMO,50,52,378,260619,0.573494444
5/8/2022,TSLA,14560,459374,3669015,92689459,0.571095833
5/8/2022,TSN,58,632,2338,1102590,0.5665
5/8/2022,V,251,1450,11423,3079453,0.539991667
5/8/2022,XOM,297,1746,9529,1402988,0.572079167
6/8/2022,A,35,1,14,24016,0.512511111
6/8/2022,AAL,73,10,43,270697,0.599278261
6/8/2022,AAPL,1565,16368,91403,6528472,0.5522
6/8/2022,ABBV,66,282,2315,445354,0.488572727
6/8/2022,ABT,66,884,3716,333717,0.578947368
6/8/2022,AES,21,14,44,19080,0.538444444
6/8/2022,AMD,707,4689,17839,4956906,0.568041667
6/8/2022,AMZN,1196,12026,75171,6050240,0.569279167
6/8/2022,ATVI,42,127,456,133912,0.552176471
6/8/2022,AVGO,46,478,2495,162400,0.535625
6/8/2022,BA,235,711,1375,558233,0.5466125
6/8/2022,BMY,22,72,670,121168,0.53844
6/8/2022,C,70,96,225,149154,0.492527273
6/8/2022,CCL,92,115,809,330967,0.502390909
6/8/2022,CMG,27,109,869,26332,0.483885714
6/8/2022,CRM,93,387,1110,129710,0.5149
6/8/2022,CVX,475,24840,125817,2055223,0.538895833
6/8/2022,D,260,24851,73041,2266290,0.671385714
6/8/2022,DAL,53,12,49,91169,0.604280952
6/8/2022,DG,45,117,299,122744,0.549766667
6/8/2022,DIS,506,21593,64392,7847600,0.593008333
6/8/2022,DLTR,24,29,162,61876,0.5678
6/8/2022,DVN,37,114,475,120950,0.4758
6/8/2022,EA,46,78,305,2975883,0.525926316
6/8/2022,EBAY,28,58,178,422068,0.501323529
6/8/2022,ENPH,165,1426,6300,490467,0.545747826
6/8/2022,ES,268,1635,8085,464532,0.555504167
6/8/2022,F,190,356,1954,1245050,0.580945833
6/8/2022,FCX,63,153,262,476955,0.542709091
6/8/2022,GILD,45,49,169,154332,0.581631818
6/8/2022,GOOG,372,2449,7672,1135548,0.570808333
6/8/2022,GOOGL,258,1553,6090,765818,0.534708333
6/8/2022,GS,73,1683,3452,159583,0.556095
6/8/2022,HON,31,96,280,84279,0.462473333
6/8/2022,ILMN,53,503,2858,1024503,0.575788889
6/8/2022,INTC,213,528,2115,741741,0.5524375
6/8/2022,J,191,2221,6293,1513429,0.569930769
6/8/2022,JNJ,84,706,2705,155044,0.488245833
6/8/2022,JPM,170,2783,10488,433338,0.518595833
6/8/2022,K,31,70,249,689978,0.439282353
6/8/2022,KEY,51,64,276,286709,0.636547368
6/8/2022,KO,154,1871,8537,1058942,0.541041667
6/8/2022,L,125,30,179,19240,0.592527778
6/8/2022,LMT,139,2436,6514,446507,0.5839125
6/8/2022,MA,77,152,624,159667,0.533552174
6/8/2022,MDT,108,18469,20510,254129,0.533230435
6/8/2022,META,944,1031894,785807,1412270,0.59475
6/8/2022,MNST,50,144,926,56490,0.521305
6/8/2022,MO,57,238,1018,88063,0.489434783
6/8/2022,MPC,21,128,279,222250,0.5552
6/8/2022,MRNA,215,988,3554,957265,0.547672727
6/8/2022,MRO,25,49,174,60447,0.491366667
6/8/2022,MSFT,453,6279,24765,1288479,0.539216667
6/8/2022,MU,128,752,2677,515542,0.593041667
6/8/2022,NCLH,236,24479,71199,1370913,0.543586364
6/8/2022,NFLX,438,1677,8085,2261259,0.571416667
6/8/2022,NKE,66,164,1109,115321,0.48372
6/8/2022,NUE,25,46,430,411863,0.512392857
6/8/2022,NVDA,594,13457,53701,1608367,0.5638875
6/8/2022,OXY,131,151,1012,462948,0.5920125
6/8/2022,PEP,50,237,1438,651646,0.450152381
6/8/2022,PFE,204,713,4295,1466871,0.558616667
6/8/2022,PG,138,14935,91528,171978,0.533725
6/8/2022,PM,26,28,137,232348,0.474530769
6/8/2022,PYPL,261,1993,10904,999971,0.5420625
6/8/2022,RCL,22,24,86,40294,0.3962
6/8/2022,T,183,173,884,993770,0.537820833
6/8/2022,TMO,40,191,355,37821,0.46068
6/8/2022,TSLA,6118,272850,1954426,50236658,0.5647
6/8/2022,TSN,244,24607,72466,1817851,0.673961905
6/8/2022,V,96,272,1338,151871,0.535708696
6/8/2022,XOM,128,830,4348,673771,0.569845833
7/8/2022,A,75,31,155,1215189,0.549691304
7/8/2022,AAL,118,27,67,295153,0.595908333
7/8/2022,AAPL,1838,38091,444841,7763967,0.542333333
7/8/2022,ABBV,108,1795,10067,747528,0.531969565
7/8/2022,ABT,422,6015,21272,2361242,0.585804167
7/8/2022,AMD,634,2408,14481,3427262,0.576795833
7/8/2022,AMZN,1012,4659,26806,4572140,0.557954167
7/8/2022,ATVI,30,6,14,54140,0.513066667
7/8/2022,AVGO,44,396,2218,169937,0.522357895
7/8/2022,BA,248,177,1248,597925,0.583852174
7/8/2022,BMY,28,332,3071,50923,0.522625
7/8/2022,C,98,120,465,888242,0.580426087
7/8/2022,CCL,106,17,323,830290,0.591475
7/8/2022,CMG,53,157,1052,167296,0.551094118
7/8/2022,CRM,123,288,1068,263568,0.566495238
7/8/2022,CVX,339,14299,87222,1520026,0.5395875
7/8/2022,D,234,21974,71771,2705327,0.671117391
7/8/2022,DAL,78,11,70,177980,0.6239
7/8/2022,DD,28,8,13,74385,0.557142105
7/8/2022,DG,37,150,485,201430,0.557121053
7/8/2022,DIS,638,22761,77323,6257353,0.627566667
7/8/2022,DLTR,29,29,170,216950,0.5834875
7/8/2022,DVN,56,422,1846,183906,0.518142105
7/8/2022,EA,31,34,82,105665,0.539864286
7/8/2022,EBAY,42,103,458,173324,0.54391875
7/8/2022,ENPH,146,1050,6449,766436,0.592733333
7/8/2022,ES,304,1298,8594,707963,0.581929167
7/8/2022,F,240,355,4672,1062848,0.560416667
7/8/2022,FCX,44,42,170,100423,0.539175
7/8/2022,GILD,41,9,33,91294,0.544290476
7/8/2022,GOOG,266,557,3373,670879,0.5778375
7/8/2022,GOOGL,485,3161,16213,1629855,0.552929167
7/8/2022,GS,102,1131,2233,460098,0.561204762
7/8/2022,HON,25,51,304,389748,0.556084615
7/8/2022,ILMN,61,416,2584,940296,0.577666667
7/8/2022,INTC,186,455,2599,1064136,0.555616667
7/8/2022,J,475,5242,16213,1061747,0.579995833
7/8/2022,JNJ,139,2080,10358,314436,0.498708333
7/8/2022,JPM,173,1298,4957,547857,0.554445833
7/8/2022,KEY,58,26,143,352885,0.645031818
7/8/2022,KO,199,4039,27426,1202268,0.554445833
7/8/2022,L,202,34,164,43375,0.600561111
7/8/2022,LMT,230,12136,17706,224089,0.633934783
7/8/2022,MA,113,1355,5604,446326,0.519016667
7/8/2022,MDT,86,10647,11963,270751,0.551330435
7/8/2022,META,680,768937,554774,2249075,0.594591667
7/8/2022,MO,37,169,1184,51770,0.54142
7/8/2022,MPC,31,96,204,80601,0.4859625
7/8/2022,MRNA,151,393,2659,720104,0.5518625
7/8/2022,MRO,34,76,667,290845,0.545488235
7/8/2022,MSFT,621,2498,11987,3208944,0.556129167
7/8/2022,MU,115,146,937,342086,0.558159091
7/8/2022,NCLH,198,20764,57751,1531678,0.677629167
7/8/2022,NFLX,373,589,3549,1584045,0.5675
7/8/2022,NKE,77,65,311,96475,0.56727619
7/8/2022,NVDA,774,37990,234091,1586172,0.561970833
7/8/2022,OXY,118,208,1325,342615,0.615008333
7/8/2022,PEP,63,1095,5938,423762,0.606235
7/8/2022,PFE,132,147,1386,627423,0.546245833
7/8/2022,PG,108,7420,51748,343331,0.578786364
7/8/2022,PM,25,51,432,72313,0.560342857
7/8/2022,PYPL,238,790,4022,1081539,0.553965217
7/8/2022,RCL,37,3,21,60364,0.560026316
7/8/2022,T,151,111,525,346066,0.563054167
7/8/2022,TSLA,5110,269030,1317466,18802211,0.5665375
7/8/2022,TSN,254,21843,70450,2905877,0.672241667
7/8/2022,V,182,1438,6352,523072,0.5541625
7/8/2022,XOM,124,254,825,497125,0.567773913
8/8/2022,A,73,34,123,504809,0.4647625
8/8/2022,AAL,337,127,260,1785280,0.586429167
8/8/2022,AAPL,4014,127685,663914,25566309,0.540308333
8/8/2022,ABBV,169,5851,29014,986541,0.663729167
8/8/2022,ABT,222,6773,24561,554517,0.643375
8/8/2022,AEP,33,6,12,121811,0.41938
8/8/2022,AMD,1571,6076,37654,7871739,0.5682875
8/8/2022,AMZN,2158,8748,54073,12544953,0.552291667
8/8/2022,ATVI,93,830,3034,588579,0.536095
8/8/2022,AVGO,75,1600,9498,425031,0.55449
8/8/2022,BA,751,1070,7231,4167895,0.5759625
8/8/2022,BIIB,36,90,310,1047458,0.51322
8/8/2022,BKR,22,1,2,305410,0.4795
8/8/2022,BMY,69,186,874,407687,0.578590476
8/8/2022,C,124,26,82,249804,0.541866667
8/8/2022,CCL,340,221,1448,1162500,0.6115875
8/8/2022,CMG,251,3738,42338,1019460,0.614456522
8/8/2022,CRM,206,143,634,586026,0.553645833
8/8/2022,CVX,571,71376,486910,3067263,0.544770833
8/8/2022,D,253,18745,54728,2138976,0.635895833
8/8/2022,DAL,220,108,254,449742,0.589134783
8/8/2022,DD,50,22,9,159306,0.606457895
8/8/2022,DG,76,456,1924,866363,0.517090909
8/8/2022,DIS,891,20008,61927,5909422,0.5882625
8/8/2022,DLTR,31,7,29,72944,0.598023529
8/8/2022,DVN,103,838,3999,895763,0.44186087
8/8/2022,EA,55,6,29,223516,0.52385
8/8/2022,EBAY,91,201,4200,592145,0.511729167
8/8/2022,EL,23,11,58,93718,0.543115385
8/8/2022,ENPH,355,947,6901,3295108,0.559008333
8/8/2022,ES,771,1569,12219,3885429,0.554325
8/8/2022,F,748,1018,5034,5134274,0.5655
8/8/2022,FCX,76,133,645,1040643,0.537172727
8/8/2022,GILD,89,68,495,569386,0.530538095
8/8/2022,GOOG,541,609,2536,1725348,0.567279167
8/8/2022,GOOGL,953,11995,60941,4055612,0.5424
8/8/2022,GS,171,916,1835,729839,0.5961
8/8/2022,HON,41,11,74,293484,0.563447059
8/8/2022,ILMN,69,318,1713,1009092,0.563675
8/8/2022,INTC,488,875,3886,2626638,0.540970833
8/8/2022,J,98,636,1653,140155,0.558730435
8/8/2022,JNJ,298,5747,28485,1494115,0.618879167
8/8/2022,JPM,560,7087,56845,3817163,0.543575
8/8/2022,K,47,520,1350,195160,0.569782353
8/8/2022,KEY,61,105,510,307376,0.517138095
8/8/2022,KO,311,7227,47044,1862199,0.620208333
8/8/2022,L,208,46,286,914344,0.535509091
8/8/2022,LMT,473,19435,37535,1377819,0.609904167
8/8/2022,MA,167,2711,13217,1094870,0.529313043
8/8/2022,MDT,130,59,608,1474773,0.427434783
8/8/2022,META,1308,735213,554216,10446739,0.5761625
8/8/2022,MNST,50,31,136,112211,0.511942105
8/8/2022,MO,85,1465,8462,164479,0.576017391
8/8/2022,MPC,40,978,1845,493106,0.466471429
8/8/2022,MRNA,246,664,1926,1599117,0.552591667
8/8/2022,MRO,53,728,3398,333899,0.521914286
8/8/2022,MSFT,1370,6749,34591,6379771,0.5591625
8/8/2022,MU,190,115,791,410938,0.532725
8/8/2022,NCLH,391,18826,48638,3133020,0.6356
8/8/2022,NFLX,1390,3884,33215,14000121,0.554508333
8/8/2022,NKE,210,1241,7036,1163371,0.547195652
8/8/2022,NUE,36,21,84,345403,0.5463625
8/8/2022,NVDA,4976,157239,1129919,51555341,0.54595
8/8/2022,OXY,327,3151,19018,2568791,0.5628375
8/8/2022,PEP,127,3473,17052,260349,0.717958333
8/8/2022,PFE,724,1394,5115,6945421,0.544670833
8/8/2022,PG,414,69887,443332,494251,0.6612875
8/8/2022,PM,77,140,536,303817,0.57842381
8/8/2022,PYPL,433,953,4423,2516378,0.570375
8/8/2022,RCL,154,91,134,537635,0.584342857
8/8/2022,REGN,44,23,19,199987,0.4344625
8/8/2022,STZ,31,8,60,172059,0.51325
8/8/2022,T,274,128,659,826632,0.5655875
8/8/2022,TMO,35,26,147,76572,0.550955556
8/8/2022,TSLA,10088,613754,2186869,66391942,0.5703125
8/8/2022,TSN,606,18678,55486,7668698,0.59515
8/8/2022,V,291,1535,11962,1760671,0.589808333
8/8/2022,XOM,272,254,1342,1850579,0.571295833
9/8/2022,A,86,23,43,216035,0.527734783
9/8/2022,AAL,303,129,372,1507324,0.615778261
9/8/2022,AAPL,3873,84993,448756,23629546,0.542720833
9/8/2022,ABBV,145,995,5983,836768,0.4496125
9/8/2022,ABT,124,608,1984,412363,0.597995652
9/8/2022,AMD,1605,12542,45291,9673830,0.563829167
9/8/2022,AMZN,2040,21514,106946,11913035,0.553875
9/8/2022,ATVI,87,310,1667,437242,0.562614286
9/8/2022,AVGO,105,1891,11616,288545,0.539558333
9/8/2022,BA,522,470,2360,1858876,0.587870833
9/8/2022,BIIB,46,107,201,420079,0.520876471
9/8/2022,BMY,119,270,2112,1585586,0.611056522
9/8/2022,C,244,744,5069,2356589,0.467270833
9/8/2022,CCL,306,124,437,1373347,0.630870833
9/8/2022,CMG,141,1151,10609,1436219,0.608129167
9/8/2022,CRM,313,11961,43020,2365310,0.546513043
9/8/2022,CVX,538,128534,785755,1843928,0.560479167
9/8/2022,D,62,1283,3244,610732,0.548852381
9/8/2022,DAL,238,131,671,676960,0.6221625
9/8/2022,DD,24,17,7,89440,0.58816
9/8/2022,DG,92,291,730,361014,0.517319048
9/8/2022,DIS,568,1955,5973,4325922,0.5523875
9/8/2022,DLTR,46,12,31,128764,0.555310526
9/8/2022,DVN,163,230,2473,1797628,0.534761111
9/8/2022,EA,84,73,462,566688,0.444477273
9/8/2022,EBAY,93,144,577,104245,0.529365
9/8/2022,ENPH,328,2241,18343,996432,0.564421739
9/8/2022,ES,715,1518,13521,2722072,0.531779167
9/8/2022,F,1052,8206,59269,13082430,0.5856125
9/8/2022,FCX,77,66,267,1368432,0.49935
9/8/2022,GILD,93,96,588,232282,0.527086364
9/8/2022,GOOG,1149,109378,481250,4942512,0.517129167
9/8/2022,GOOGL,950,10282,59486,7214324,0.5328375
9/8/2022,GS,153,444,1194,453423,0.580879167
9/8/2022,HON,37,46,640,207535,0.542805556
9/8/2022,INTC,773,1540,9160,7300747,0.545041667
9/8/2022,J,117,932,2034,478371,0.497833333
9/8/2022,JNJ,211,2475,16220,1107924,0.609120833
9/8/2022,JPM,480,11031,71269,2391255,0.543883333
9/8/2022,K,60,25,158,398390,0.593789474
9/8/2022,KEY,79,5120,5202,141821,0.680786957
9/8/2022,KO,207,2400,15559,818797,0.622704167
9/8/2022,L,390,174,649,2818907,0.575047826
9/8/2022,LMT,325,9408,19047,1206445,0.621704167
9/8/2022,MA,113,480,2501,530850,0.47016087
9/8/2022,MDT,124,31,169,837427,0.594615
9/8/2022,META,1332,778690,610406,8002720,0.574829167
9/8/2022,MNST,92,385,3261,757304,0.575169565
9/8/2022,MO,121,3645,22559,316105,0.500154167
9/8/2022,MPC,44,17,132,423554,0.546211111
9/8/2022,MRNA,427,11656,42011,3042044,0.537204167
9/8/2022,MRO,58,15,125,754040,0.504305263
9/8/2022,MSFT,1672,17987,84474,12017405,0.5356375
9/8/2022,MU,1352,3862,16603,19667207,0.563154167
9/8/2022,NCLH,543,2584,9074,8556122,0.605091667
9/8/2022,NFLX,794,10786,40287,4567763,0.567929167
9/8/2022,NKE,204,1642,10157,1064737,0.560625
9/8/2022,NUE,44,105,637,715843,0.515782353
9/8/2022,NVDA,4182,271006,2100406,69591637,0.521379167
9/8/2022,OXY,875,5326,44570,10419808,0.562854167
9/8/2022,PEP,148,2227,14547,458840,0.634782609
9/8/2022,PFE,351,6237,8013,2016022,0.569758333
9/8/2022,PG,305,129805,797298,306415,0.569604167
9/8/2022,PM,109,305,544,370146,0.596719048
9/8/2022,PYPL,456,11831,45516,2561358,0.5385375
9/8/2022,RCL,143,72,174,591187,0.387645
9/8/2022,REGN,33,37,221,89551,0.53743125
9/8/2022,SLB,32,21,44,342535,0.53293125
9/8/2022,STZ,60,119,774,1174149,0.540329412
9/8/2022,T,228,144,440,695270,0.584745833
9/8/2022,TMO,35,30,201,118642,0.594409524
9/8/2022,TSLA,10012,387452,3333236,65851181,0.558420833
9/8/2022,TSN,125,1774,4946,1999114,0.550773913
9/8/2022,V,245,911,6387,1241302,0.581116667
9/8/2022,XOM,444,1463,7939,3717393,0.5389
10/8/2022,A,80,30,76,194897,0.5608625
10/8/2022,AAL,376,308,1262,1849017,0.5751625
10/8/2022,AAPL,4280,117836,518800,22258752,0.541445833
10/8/2022,ABBV,191,1181,7066,1143349,0.615979167
10/8/2022,ABT,78,1049,3066,419997,0.588985
10/8/2022,AEP,33,13,73,287752,0.5195625
10/8/2022,AMD,1693,111774,379692,14150670,0.55235
10/8/2022,AMZN,2383,100774,434221,11972105,0.548570833
10/8/2022,ATVI,73,411,4524,297955,0.554090909
10/8/2022,AVGO,92,238,2224,367595,0.610921739
10/8/2022,BA,472,390,2139,1737549,0.573966667
10/8/2022,BIIB,40,94,254,241224,0.52080625
10/8/2022,BMY,162,549,2459,1320116,0.537177273
10/8/2022,C,347,6201,31401,2809061,0.543008333
10/8/2022,CCL,421,193,933,2068768,0.626808333
10/8/2022,CMG,136,427,3027,1851219,0.549018182
10/8/2022,CRM,535,103359,412302,1485892,0.529779167
10/8/2022,CVX,548,129707,722321,2353149,0.5921375
10/8/2022,D,44,682,1754,227239,0.594025
10/8/2022,DAL,259,104,263,638306,0.567991667
10/8/2022,DD,28,9,4,126994,0.58551875
10/8/2022,DG,89,101,561,530208,0.584695238
10/8/2022,DIS,3722,37330,197647,67644061,0.558341667
10/8/2022,DLTR,54,38,172,180591,0.544563158
10/8/2022,DVN,98,286,1375,340548,0.535204545
10/8/2022,EA,64,32,119,628912,0.51405
10/8/2022,EBAY,91,89,284,402325,0.5505
10/8/2022,EL,21,16,46,65538,0.431686667
10/8/2022,ENPH,274,717,5387,1390120,0.579720833
10/8/2022,ES,957,2804,22685,3669620,0.542370833
10/8/2022,F,752,3338,23649,3681448,0.559483333
10/8/2022,FCX,88,115,481,783315,0.52041
10/8/2022,GILD,67,51,246,415111,0.604504762
10/8/2022,GOOG,1043,105965,424498,3023153,0.53045
10/8/2022,GOOGL,1116,4212,25835,13504911,0.5353375
10/8/2022,GS,480,8350,32660,2280074,0.5627375
10/8/2022,HON,56,50,398,212417,0.497986364
10/8/2022,ILMN,46,32,65,172703,0.486855
10/8/2022,INTC,478,382,2616,2705230,0.553745833
10/8/2022,J,40,695,2070,49316,0.4455
10/8/2022,JNJ,278,1672,12904,2215148,0.582745833
10/8/2022,JPM,1731,914487,4278133,5553911,0.576029167
10/8/2022,K,98,456,2160,949319,0.561142857
10/8/2022,KEY,205,1292,1095,1319023,0.645929167
10/8/2022,KO,251,2079,31059,6005774,0.59395
10/8/2022,L,394,89,351,1324894,0.597775
10/8/2022,LMT,349,7550,16623,957413,0.6032875
10/8/2022,MA,138,91,697,701747,0.5381625
10/8/2022,MDT,81,114,299,381489,0.585908696
10/8/2022,META,2479,1795666,1611788,46067456,0.598879167
10/8/2022,MNST,72,165,1530,432296,0.534979167
10/8/2022,MO,91,723,4164,353856,0.59414
10/8/2022,MPC,39,44,218,63639,0.586315789
10/8/2022,MRNA,583,105251,417367,1498149,0.5162
10/8/2022,MRO,53,8,28,335410,0.49745
10/8/2022,MSFT,1923,105295,438991,11323359,0.550408333
10/8/2022,MU,571,1282,6484,66515996,0.5217875
10/8/2022,NCLH,268,846,2190,1024078,0.565665217
10/8/2022,NFLX,2379,125522,599427,26745031,0.5441125
10/8/2022,NKE,145,79,315,590285,0.591
10/8/2022,NUE,45,58,621,597866,0.5105
10/8/2022,NVDA,2343,132863,542682,12821291,0.543916667
10/8/2022,OXY,330,996,6698,1749102,0.555258333
10/8/2022,PEP,129,919,5491,1255462,0.553013043
10/8/2022,PFE,253,2842,9444,1120362,0.4846
10/8/2022,PG,322,127723,706756,290598,0.562165217
10/8/2022,PM,77,315,584,1188183,0.599052632
10/8/2022,PYPL,728,100362,401739,3026349,0.538079167
10/8/2022,RCL,232,121,450,1101806,0.58507619
10/8/2022,REGN,23,1,20,36779,0.562473333
10/8/2022,SLB,37,24,66,367680,0.519223529
10/8/2022,STZ,30,48,227,138310,0.493973684
10/8/2022,T,257,230,1245,1499738,0.576904348
10/8/2022,TMO,50,94,682,236340,0.519885714
10/8/2022,TSLA,22373,1684722,12827989,145007025,0.563416667
10/8/2022,TSN,63,1520,3867,482580,0.499968182
10/8/2022,V,290,696,5510,1334293,0.575745833
10/8/2022,XOM,344,472,2651,1856630,0.5377
11/8/2022,A,89,35,74,605280,0.518208333
